"FullName","SizeMB","CreationTime","Extension"
"C:\All phones data\mom new one storage\Camera\IMG_20240804_094506.jpg","2.32","18-10-2025 00:52:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240804_094541.jpg","3.37","18-10-2025 00:52:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240804_094617.jpg","3.73","18-10-2025 00:52:04",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240805_093347.jpg","4.06","18-10-2025 00:52:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240806_075617.jpg","3.9","18-10-2025 00:52:07",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240806_075618.jpg","2.97","18-10-2025 00:52:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240807_075400.jpg","3.14","18-10-2025 00:52:11",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240807_081518.jpg","4.29","18-10-2025 00:52:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240807_081519.jpg","4.4","18-10-2025 00:52:15",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240807_083245.jpg","3.2","18-10-2025 00:52:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240807_093425.jpg","3.48","18-10-2025 00:52:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240808_084200.jpg","3.77","18-10-2025 00:52:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_060912.jpg","3.92","18-10-2025 00:52:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_060916.jpg","4.17","18-10-2025 00:52:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_065740.jpg","3.61","18-10-2025 00:52:23",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_065753.jpg","3.56","18-10-2025 00:52:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_073337.jpg","3.28","18-10-2025 00:52:27",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_073357.jpg","3.23","18-10-2025 00:52:27",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_120546.jpg","2.82","18-10-2025 00:52:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_120550.jpg","2.98","18-10-2025 00:52:31",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122412.jpg","5.59","18-10-2025 00:52:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122418.jpg","4.61","18-10-2025 00:52:35",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122421.jpg","4.64","18-10-2025 00:52:35",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122422.jpg","3.88","18-10-2025 00:52:38",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122455.jpg","2.75","18-10-2025 00:52:39",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122505.jpg","2.91","18-10-2025 00:52:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122521.jpg","4.03","18-10-2025 00:52:42",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122637.jpg","5.05","18-10-2025 00:52:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122641.jpg","7.46","18-10-2025 00:52:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122722.jpg","7.28","18-10-2025 00:52:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122725.jpg","7.08","18-10-2025 00:52:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122856.jpg","2.91","18-10-2025 00:52:50",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_122900.jpg","2.98","18-10-2025 00:52:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_141757.jpg","3.32","18-10-2025 00:52:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_141800.jpg","3.35","18-10-2025 00:52:55",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_145950.jpg","5.24","18-10-2025 00:52:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_145954.jpg","4.89","18-10-2025 00:52:58",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150001.jpg","5.06","18-10-2025 00:52:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150002.jpg","4.56","18-10-2025 00:53:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150003.jpg","4.58","18-10-2025 00:53:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150042.jpg","4.39","18-10-2025 00:53:03",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150045.jpg","5.01","18-10-2025 00:53:05",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150049.jpg","5.04","18-10-2025 00:53:07",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_150646.jpg","6.15","18-10-2025 00:53:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_152900.jpg","3.53","18-10-2025 00:53:10",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_155205.jpg","5.91","18-10-2025 00:53:10",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_155210.jpg","4.99","18-10-2025 00:53:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_155216.jpg","4.56","18-10-2025 00:53:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_161046.jpg","5.36","18-10-2025 00:53:16",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_161048.jpg","5.35","18-10-2025 00:53:18",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240809_162654.jpg","3.41","18-10-2025 00:53:18",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_052124.jpg","2.7","18-10-2025 00:53:20",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_052134.jpg","3.17","18-10-2025 00:53:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_052134__01.jpg","3.15","18-10-2025 00:53:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_054433.jpg","4.3","18-10-2025 00:53:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_054456.jpg","4.26","18-10-2025 00:53:26",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_054500.jpg","4.88","18-10-2025 00:53:28",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_054504.jpg","4.7","18-10-2025 00:53:29",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055508.jpg","4.64","18-10-2025 00:53:32",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055511.jpg","4.57","18-10-2025 00:53:33",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055515.jpg","4.79","18-10-2025 00:53:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055655.jpg","3.83","18-10-2025 00:53:35",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055700.jpg","3.93","18-10-2025 00:53:39",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055706.jpg","3.93","18-10-2025 00:53:40",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055731.jpg","4.03","18-10-2025 00:53:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055738.jpg","4.08","18-10-2025 00:53:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055753.jpg","3.99","18-10-2025 00:53:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_055831.jpg","4.4","18-10-2025 00:53:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_070533.jpg","2.81","18-10-2025 00:53:48",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_071335.jpg","6.01","18-10-2025 00:53:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_071337.jpg","5.86","18-10-2025 00:53:50",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_071412.jpg","4.82","18-10-2025 00:53:52",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_071413.jpg","4.07","18-10-2025 00:53:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091219.jpg","3.82","18-10-2025 00:53:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091221.jpg","3.75","18-10-2025 00:53:57",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091242.jpg","3.66","18-10-2025 00:53:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091349.jpg","3.38","18-10-2025 00:54:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091352.jpg","3.43","18-10-2025 00:54:03",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091759.jpg","3.52","18-10-2025 00:54:04",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_091801.jpg","3.44","18-10-2025 00:54:05",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_132922.jpg","2.17","18-10-2025 00:54:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_132925.jpg","3.87","18-10-2025 00:54:08",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_143840.jpg","3.95","18-10-2025 00:54:10",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_143851.jpg","4.17","18-10-2025 00:54:11",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_172246.jpg","3.63","18-10-2025 00:54:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_180513.jpg","3.82","18-10-2025 00:54:13",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_181229.jpg","3.53","18-10-2025 00:54:15",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240810_181757.jpg","3.59","18-10-2025 00:54:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_064857.jpg","4.92","18-10-2025 00:54:18",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_064901.jpg","4.44","18-10-2025 00:54:20",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_064921.jpg","4.71","18-10-2025 00:54:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_064941.jpg","4.6","18-10-2025 00:54:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_065050.jpg","5.21","18-10-2025 00:54:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_065056.jpg","4.58","18-10-2025 00:54:26",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_065101.jpg","4.49","18-10-2025 00:54:27",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_065137.jpg","3.62","18-10-2025 00:54:28",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_065140.jpg","4","18-10-2025 00:54:31",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_073657.jpg","3.51","18-10-2025 00:54:32",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_073659.jpg","4.46","18-10-2025 00:54:33",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_082842.jpg","3.17","18-10-2025 00:54:34",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_082845.jpg","3.2","18-10-2025 00:54:35",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_083237.jpg","7.57","18-10-2025 00:54:36",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_083239.jpg","6.52","18-10-2025 00:54:39",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084302.jpg","5.3","18-10-2025 00:54:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084305.jpg","5.39","18-10-2025 00:54:41",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084318.jpg","5.54","18-10-2025 00:54:42",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084320.jpg","5.53","18-10-2025 00:54:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084347.jpg","6.17","18-10-2025 00:54:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084349.jpg","6.19","18-10-2025 00:54:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084402.jpg","6.03","18-10-2025 00:54:48",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084404.jpg","6.16","18-10-2025 00:54:49",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084847.jpg","7.3","18-10-2025 00:54:50",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084917.jpg","6.57","18-10-2025 00:54:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240811_084918.jpg","6.51","18-10-2025 00:54:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240814_080049.jpg","3.86","18-10-2025 00:54:55",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240814_080051.jpg","3.57","18-10-2025 00:54:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240814_102013.jpg","4.11","18-10-2025 00:54:56",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240814_102016.jpg","4.19","18-10-2025 00:54:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_080910.jpg","4.14","18-10-2025 00:55:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_080917.jpg","5.62","18-10-2025 00:55:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_080928.jpg","4.13","18-10-2025 00:55:03",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_080936.jpg","3.87","18-10-2025 00:55:04",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_080956.jpg","4.25","18-10-2025 00:55:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_095715.jpg","6.1","18-10-2025 00:55:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_095720.jpg","5","18-10-2025 00:55:11",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_095733.jpg","3.34","18-10-2025 00:55:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_095807.jpg","5.05","18-10-2025 00:55:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240815_095812.jpg","4.58","18-10-2025 00:55:15",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240817_194916.jpg","3.14","18-10-2025 00:55:16",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240818_093844.jpg","4.46","18-10-2025 00:55:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240819_075727.jpg","3.45","18-10-2025 00:55:18",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240819_093737.jpg","6.97","18-10-2025 00:55:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240819_093744.jpg","5.87","18-10-2025 00:55:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240819_134035.jpg","4.69","18-10-2025 00:55:23",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240820_085004.jpg","4.03","18-10-2025 00:55:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240820_090127.jpg","4.7","18-10-2025 00:55:25",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240820_090140.jpg","4.55","18-10-2025 00:55:26",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240821_094520.jpg","5","18-10-2025 00:55:28",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240822_091022.jpg","4.9","18-10-2025 00:55:30",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240824_075645.jpg","3.69","18-10-2025 00:55:31",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240826_133736.jpg","3.68","18-10-2025 00:55:32",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240826_153914.jpg","4.54","18-10-2025 00:55:33",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240826_153928.jpg","4.72","18-10-2025 00:55:36",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240826_153951.jpg","5.63","18-10-2025 00:55:37",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240826_153954.jpg","6.26","18-10-2025 00:55:38",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240828_075722.jpg","4.19","18-10-2025 00:55:40",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240829_075745.jpg","2.86","18-10-2025 00:55:40",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240830_075608.jpg","3.47","18-10-2025 00:55:43",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240830_205539.jpg","5.25","18-10-2025 00:55:44",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240831_055935.jpg","4.22","18-10-2025 00:55:46",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240831_055958.jpg","3.66","18-10-2025 00:55:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240831_060007.jpg","3.79","18-10-2025 00:55:47",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_075907.jpg","4.11","18-10-2025 00:55:50",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_075909.jpg","3.44","18-10-2025 00:55:52",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_082309.jpg","4.74","18-10-2025 00:55:53",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_082345.jpg","4.93","18-10-2025 00:55:54",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_082906.jpg","4.71","18-10-2025 00:55:55",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_082908.jpg","4.8","18-10-2025 00:55:58",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_083627.jpg","4.6","18-10-2025 00:55:59",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_083950.jpg","4.69","18-10-2025 00:56:00",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084040.jpg","5.08","18-10-2025 00:56:01",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084053.jpg","5.08","18-10-2025 00:56:02",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084116.jpg","4.84","18-10-2025 00:56:04",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084243.jpg","3.11","18-10-2025 00:56:06",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084302.jpg","4.36","18-10-2025 00:56:07",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084452.jpg","4.44","18-10-2025 00:56:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084518.jpg","4.6","18-10-2025 00:56:09",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084524.jpg","4.44","18-10-2025 00:56:12",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084551.jpg","5.43","18-10-2025 00:56:14",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084623.jpg","4.79","18-10-2025 00:56:15",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084628.jpg","4.84","18-10-2025 00:56:16",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084906.jpg","4.96","18-10-2025 00:56:17",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_084919.jpg","4.7","18-10-2025 00:56:19",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_085020.jpg","4.11","18-10-2025 00:56:21",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_085042.jpg","5.27","18-10-2025 00:56:22",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_085335.jpg","4.95","18-10-2025 00:56:23",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_085348.jpg","5.16","18-10-2025 00:56:24",".jpg"
"C:\All phones data\mom new one storage\Camera\IMG_20240901_085417.jpg","4.77","18-10-2025 00:56:28",".jpg"
